duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,yrs_educ_formal_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,dem_q7_baseline,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif
2365,50,1,1,30,4,about the same as today,220,0.7131732106208801,90,0,3,4,2,4,1,9,13.5,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,1,0,3,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,1,0,0.5258958465495415,-1.303569922385483,2,0,1073,No formal education,1,1,280,280,0
3391,46,1,0,50,1,about the same as today,250,0.9467877149581909,100,0,0,1,1,1,1,13.166667938232422,8.333333969116211,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,1,1,0,3,5,1,Rented,0,0,1,2,2,-0.8175992965698242,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2071,Primary (1-5),1,1,280,280,0
2640,74,0,1,50,5,about the same as today,240,0.8689162135124207,75,1,2,4,2,2,1,4,14,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,1,8,10,3,Owned,1,1,2,5,4,-0.8175992965698242,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5081,Secondary/Matric,0,1,240,200,40
2576,53,0,0,20,5,about the same as today,260,1.024659276008606,70,0,5,2,2,2,1,10,9,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,5,2,Rented,1,0,1,1,1,2.1879522800445557,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,1,1,3073,Primary (1-5),1,0,200,200,0
2802,30,0,0,50,5,about the same as today,270,1.1025307178497314,100,0,2,1,2,2,1,10.5,13,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,3,8,1,Owned,1,0,1,1,4,0.685176432132721,Private job with a salary,3,0,0,-0.4127283858996401,0.6459654526106634,2,0,4086,Middle (6-8),0,1,190,160,30
2937,65,0,0,80,4,about the same as today,250,1.0249745845794678,50,1,5,1,2,2,2,9,8,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,5,1,Rented,1,0,1,1,1,2.1879522800445557,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1085,Primary (1-5),1,1,220,220,0
3407,30,1,1,50,4,better than today,240,0.943975567817688,100,1,0,2,1,1,1,14,10.5,1,0,1,1,1,0,3,1,2,WhatsApp,0,head of household,1,1,0,3,18,2,Owned someone else,0,1,2,3,3,-0.06621140241622925,Private job with self-employment,2,1,0,-0.4127283858996401,-0.32880223488740973,3,0,2084,Postgraduate,1,1,183,183,0
3417,50,1,0,50,1,better than today,260,1.024659276008606,100,0,1,1,1,1,1,12.333333969116211,9.166666984558105,0,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,1,Owned,0,0,0,2,2,-1.5689871311187744,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2072,Primary (1-5),1,0,310,310,0
2937,37,0,1,50,1,about the same as today,245,0.9844750761985779,60,0,4,1,2,2,1,0,11,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,3,5,2,Without rent,1,0,1,2,2,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1084,Primary (1-5),1,1,80,80,0
2535,55,0,1,50,4,worse than today,240,0.943975567817688,70,1,1,4,4,4,1,11,11,0,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,5,1,Owned,1,0,1,1,4,0.685176432132721,Daily labour,3,1,0,0.5258958465495415,-0.32880223488740973,3,0,3078,Primary (1-5),1,1,250,250,0
3143,27,1,0,100,4,about the same as today,249,1.0168746709823608,100,1,0,2,1,4,2,12,6.5,1,0,0,1,0,0,2,1,1,WhatsApp,0,head of household,0,1,0,3,12,1,Owned,0,0,1,2,3,-0.8175992965698242,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2076,Intermediate,1,1,380,380,0
2627,35,0,0,60,4,worse than today,260,1.024659276008606,80,0,2,1,2,2,1,10.5,14,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,3,12,1,Owned,1,0,1,2,5,-0.06621140241622925,Private job with a salary,3,0,0,-1.3513526183488216,-0.32880223488740973,3,0,4084,Intermediate,1,1,280,250,30
2542,47,1,1,50,4,better than today,210,0.7009786367416382,90,0,3,2,4,2,1,1,11,0,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,0,1,Owned,1,0,1,1,3,0.685176432132721,Daily labour,4,1,1,-1.3513526183488216,-1.303569922385483,2,0,3076,No formal education,1,0,250,250,0
2771,33,0,0,40,5,about the same as today,250,0.9467877149581909,70,1,1,2,2,2,2,10,9,1,0,0,1,0,0,1,1,1,WhatsApp,0,son of household head,1,2,1,4,10,3,Owned,1,0,2,3,4,-0.8175992965698242,Current government job,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6083,Secondary/Matric,0,0,235,280,-45
2816,60,0,1,50,4,about the same as today,255,0.9857234954833984,75,1,3,4,2,2,2,8,10.5,1,1,0,0,0,0,1,0,2,WhatsApp,0,head of household,0,1,0,3,8,1,Rented,1,0,1,3,3,-0.06621140241622925,Other,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5085,Middle (6-8),0,1,270,240,30
2536,40,0,1,30,5,worse than today,230,0.862976610660553,80,0,4,2,2,2,1,2,12,0,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,7,5,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,4,1,0,-1.3513526183488216,-1.303569922385483,2,0,3079,Primary (1-5),1,1,300,300,0
2605,35,0,0,50,4,about the same as today,230,0.7910447120666504,70,0,0,1,1,1,1,1.5,15,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,10,1,Owned,1,0,2,3,5,-1.5689871311187744,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,2,0,4085,Secondary/Matric,0,1,270,220,50
2383,22,0,0,30,4,better than today,230,0.862976610660553,80,0,7,1,1,2,1,0,9,1,0,0,0,1,0,2,1,2,Facebook,0,head of household,0,1,0,3,9,1,Owned,1,0,2,2,2,-0.8175992965698242,Other,3,1,1,-0.4127283858996401,-0.32880223488740973,2,0,1077,Secondary/Matric,1,0,150,150,0
2733,32,0,0,0,2,about the same as today,240,0.6881594061851501,80,1,2,2,2,1,1,4.5,14.5,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,1,1,5,1,Without rent,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,2.4031443114479045,2.5955008276068097,1,0,5075,Primary (1-5),0,0,180,200,-20
2363,20,0,1,50,4,about the same as today,260,1.024659276008606,60,1,5,4,4,4,1,2,11.5,0,0,0,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,5,10,2,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,1,0,-1.3513526183488216,-1.303569922385483,2,0,1071,Secondary/Matric,1,1,150,150,0
2729,26,0,0,30,5,better than today,250,0.7584993839263916,70,1,2,2,2,2,2,11,11,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,2,5,1,Owned,1,0,2,3,4,-0.8175992965698242,Daily labour,4,0,0,1.464520078998723,0.6459654526106634,1,0,6078,Primary (1-5),0,1,218,200,18
2594,45,0,0,50,5,about the same as today,235,0.8299804925918579,80,0,4,2,1,2,1,11,10,0,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,4,1,Owned,0,0,1,2,2,-0.06621140241622925,Daily labour,2,1,0,-0.4127283858996401,-0.32880223488740973,1,0,3072,Primary (1-5),1,1,300,300,0
2327,34,0,0,50,4,about the same as today,250,1.0249745845794678,60,1,5,2,1,2,2,10.5,10,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,3,2,Owned,1,0,2,0,3,-0.06621140241622925,Daily labour,4,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1080,Primary (1-5),1,0,100,100,0
2653,50,0,1,50,4,worse than today,250,0.9467877149581909,90,0,2,1,2,1,1,10.5,14.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,8,2,Rented,1,0,1,2,6,-0.06621140241622925,Daily labour,3,0,1,-1.3513526183488216,0.6459654526106634,2,0,4081,Middle (6-8),0,0,200,220,-20
2361,30,1,1,70,4,worse than today,270,1.1025307178497314,80,0,3,2,2,2,2,0,13,1,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,4,0,6,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,2,1,0,0.5258958465495415,0.6459654526106634,2,0,1074,No formal education,0,1,220,220,0
2650,40,0,0,40,5,about the same as today,260,0.8288393616676331,70,1,2,2,2,2,2,11.5,12.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,3,0,1,Rented,1,0,1,2,3,0.685176432132721,Daily labour,4,0,1,-0.4127283858996401,0.6459654526106634,1,0,6074,No formal education,0,0,196,205,-9
2828,39,0,0,30,4,better than today,240,0.8689162135124207,90,0,4,2,2,1,2,2,15.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,2,10,2,Owned,1,0,1,4,4,-0.06621140241622925,Earnings from trade,3,0,1,2.4031443114479045,2.5955008276068097,1,0,5089,Secondary/Matric,0,0,250,280,-30
2742,41,0,0,50,5,about the same as today,255,0.9857234954833984,70,1,1,2,2,2,2,10,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,0,3,12,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,1,6086,Intermediate,0,0,260,285,-25
2622,50,0,0,50,5,better than today,260,1.024659276008606,80,0,3,2,2,2,2,10,11,1,0,1,1,0,0,1,1,1,WhatsApp,0,head of household,0,1,0,3,12,1,Rented,0,0,1,3,4,-0.8175992965698242,Earnings from trade,3,0,1,-1.3513526183488216,-1.303569922385483,1,0,6090,Intermediate,1,0,200,238,-38
2746,40,0,0,50,5,about the same as today,153,0.4078252613544464,80,1,2,2,2,2,2,12,11,1,0,1,0,0,0,1,1,1,WhatsApp,0,son of household head,1,2,1,4,8,3,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6141,Middle (6-8),0,0,220,264,-44
2675,25,0,0,30,5,better than today,145,0.3342134654521942,90,0,2,2,2,2,2,13,11,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,1,1,1,2,3,1.436564326286316,Earnings from trade,3,0,0,1.464520078998723,1.6207331401087366,1,0,6144,Secondary/Matric,0,1,226,204,22
2607,44,0,0,50,5,about the same as today,250,0.8604651093482971,80,0,1,2,2,2,1,11.5,17,1,1,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,3,8,1,Owned,1,0,1,2,5,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,-1.303569922385483,3,0,4124,Middle (6-8),1,0,200,220,-20
2629,30,0,0,40,2,better than today,305,0.34361234307289124,90,0,2,2,2,1,1,3,14.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,1,1,1,5,10,2,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,0,0.5258958465495415,-0.32880223488740973,1,0,5068,Secondary/Matric,1,1,200,175,25
1795,38,1,1,50,4,about the same as today,235,0.9034760594367981,80,1,2,4,2,4,1,2,11.5,1,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,1,1,1,21,3,1.436564326286316,Earnings from trade,3,1,0,-1.3513526183488216,-1.303569922385483,2,0,3081,Secondary/Matric,1,1,250,250,0
1793,32,0,1,40,4,worse than today,220,0.7819775938987732,80,0,2,2,4,2,4,2,11,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,4,10,1,Owned,1,1,1,2,4,1.436564326286316,Earnings from trade,2,1,1,1.464520078998723,-1.303569922385483,2,0,3083,Secondary/Matric,1,0,300,300,0
2815,48,0,0,50,4,worse than today,170,0.5642502903938293,70,1,4,2,2,2,2,5.5,12,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,3,10,1,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5145,Secondary/Matric,0,1,225,200,25
2781,36,0,0,40,2,about the same as today,148,0.3618178963661194,90,0,2,4,2,1,1,3,14.5,1,0,0,0,0,0,1,0,2,WhatsApp,0,son of household head,1,1,1,3,12,2,Rented,1,0,1,3,3,-0.06621140241622925,Private job with a salary,3,0,1,2.4031443114479045,1.6207331401087366,1,1,5143,Intermediate,0,0,210,245,-35
2561,50,1,1,50,1,about the same as today,249,0.8530232310295105,100,0,3,1,1,1,1,11.5,10,0,0,1,1,0,0,2,0,0,WhatsApp,0,head of household,0,1,0,3,10,3,Owned,0,1,2,6,6,-0.06621140241622925,Earnings from trade,2,1,0,-0.4127283858996401,-0.32880223488740973,3,0,2095,Secondary/Matric,1,1,100,100,0
3129,40,0,0,50,1,about the same as today,270,1.1869724988937378,100,0,4,1,1,1,1,12.5,8,0,0,1,0,0,0,3,1,0,WhatsApp,0,head of household,1,2,0,3,5,1,Owned,0,0,1,2,4,-0.8175992965698242,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,2078,Primary (1-5),1,1,175,175,0
1794,42,0,1,60,4,worse than today,240,0.943975567817688,90,0,4,2,2,2,1,13.5,14,0,1,0,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,2,10,2,Owned,1,1,1,3,3,4.442115783691406,Daily labour,2,1,0,0.5258958465495415,-1.303569922385483,2,0,3082,Secondary/Matric,1,1,350,350,0
2680,26,0,0,30,5,about the same as today,255,0.8976744413375854,70,1,2,4,2,2,2,10,11,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,5,16,3,Owned,1,0,2,3,5,-0.8175992965698242,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6126,University,0,0,222,257,-35
2566,33,0,0,50,5,about the same as today,260,1.024659276008606,90,0,1,1,2,2,1,11,14,1,1,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,2,1,4,10,2,Rented,1,0,2,3,5,-1.5689871311187744,Daily labour,3,0,1,-1.3513526183488216,-0.32880223488740973,3,0,4083,Secondary/Matric,1,0,150,180,-30
3085,30,1,1,30,4,about the same as today,260,1.003210186958313,80,0,3,2,2,2,2,10,12,1,1,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,4,0,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,2,1,0,0.5258958465495415,-1.303569922385483,2,0,3087,No formal education,1,1,200,200,0
2647,62,0,1,50,5,worse than today,250,0.8604651093482971,80,0,2,1,1,1,1,9.5,15,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,3,0,2,Owned,1,0,2,2,5,-0.8175992965698242,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,2,0,4121,No formal education,0,0,220,260,-40
2957,35,0,1,70,4,better than today,240,0.943975567817688,80,0,6,2,1,2,2,9,9,1,0,1,1,0,0,2,1,0,WhatsApp,0,head of household,0,1,1,1,4,1,Rented,1,0,2,2,3,-0.06621140241622925,Daily labour,3,1,0,-1.3513526183488216,-0.32880223488740973,1,0,1082,Primary (1-5),1,1,350,350,0
2438,50,1,0,40,4,about the same as today,235,0.7488372325897217,90,1,1,4,4,4,1,11,11.5,0,1,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,4,5,1,Rented,1,0,1,2,4,-0.06621140241622925,Earnings from trade,2,1,1,1.464520078998723,1.6207331401087366,2,0,3098,Primary (1-5),0,0,300,300,0
2631,52,0,0,50,4,about the same as today,290,0.27753305435180664,85,1,3,4,2,2,2,2.8333334922790527,15.166667938232422,1,0,0,0,1,0,1,1,1,WhatsApp,0,son of household head,1,1,0,3,18,1,Owned,1,0,1,2,5,-0.06621140241622925,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,2,0,5066,Postgraduate,0,1,250,210,40
2824,55,0,0,40,5,better than today,150,0.38022083044052124,90,1,2,2,2,2,2,9,8,1,0,0,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,0,3,6,1,Owned,1,0,1,2,3,-0.06621140241622925,Current government job,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6142,Middle (6-8),0,1,276,235,41
2674,40,1,1,20,1,about the same as today,240,0.8491171002388,70,0,4,2,1,2,2,0,9,1,0,1,1,0,0,1,1,1,Facebook,0,head of household,0,1,1,3,8,1,Owned,0,0,2,3,3,-2.3203749656677246,Other,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,1087,Middle (6-8),1,0,160,160,0
2682,43,0,1,50,4,worse than today,310,0.36563876271247864,100,0,3,1,2,1,2,11,14,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,8,1,Owned,1,0,1,2,4,-0.06621140241622925,Private job with a salary,3,0,0,-0.4127283858996401,0.6459654526106634,2,0,4068,Middle (6-8),1,1,250,200,50
3375,60,1,1,50,1,worse than today,300,1.336145281791687,100,0,5,1,1,1,1,11.5,10,0,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,3,1,Rented,0,0,1,2,3,-0.06621140241622925,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,1,0,2075,Primary (1-5),1,0,172,172,0
2384,33,0,0,50,1,better than today,220,0.7819775938987732,70,1,5,1,1,1,1,10,9,1,0,1,0,0,1,1,1,1,Facebook,0,head of household,0,1,1,2,4,2,Owned,0,0,2,2,2,-1.5689871311187744,Daily labour,4,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1079,Primary (1-5),1,0,250,250,0
2439,50,0,0,30,4,worse than today,240,0.7860465049743652,80,0,3,2,2,2,2,1,13,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,7,0,2,Owned,1,0,1,3,5,-0.06621140241622925,Earnings from trade,2,1,1,1.464520078998723,0.6459654526106634,2,0,3099,No formal education,0,0,300,300,0
2664,26,0,0,20,5,better than today,220,0.6950240135192871,60,0,7,1,2,1,1,0,10,1,0,1,1,0,0,1,1,1,Facebook,0,head of household,0,1,1,1,8,1,Owned,1,0,0,2,3,-1.5689871311187744,Private job with a salary,2,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1089,Middle (6-8),1,1,80,80,0
3186,30,1,1,50,4,about the same as today,240,0.8491171002388,100,0,0,2,1,1,1,11.5,9.5,0,0,0,0,0,0,2,1,1,Facebook,0,head of household,0,1,0,3,12,1,Owned someone else,0,0,1,3,5,-0.06621140241622925,Private job with a salary,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,2086,Intermediate,1,0,225,225,0
2715,28,0,0,40,5,about the same as today,245,0.9078519940376282,70,1,2,2,2,2,2,2,13,1,0,1,0,0,0,1,1,1,Facebook,0,head of household,0,1,1,2,0,3,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,1.6207331401087366,1,1,6085,No formal education,0,0,215,238,-23
2608,35,0,0,70,4,about the same as today,235,0.7488372325897217,70,0,3,1,2,1,2,2.5,16,1,0,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,4,8,1,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,-1.3513526183488216,-1.303569922385483,2,0,4125,Middle (6-8),1,1,200,180,20
3127,50,1,1,60,4,better than today,230,0.772070586681366,80,0,2,4,2,4,4,9,11.5,1,1,0,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,4,5,1,Owned,1,0,1,3,4,-0.06621140241622925,Daily labour,2,1,1,0.5258958465495415,0.6459654526106634,2,0,3090,Primary (1-5),0,0,250,250,0
2975,32,1,0,60,4,better than today,220,0.7819775938987732,75,0,7,1,1,1,1,0,7,1,0,1,1,1,0,4,1,2,Facebook,0,head of household,0,1,1,2,18,2,Owned,1,0,2,2,3,-0.8175992965698242,Current government job,2,1,1,-0.4127283858996401,-0.32880223488740973,5,0,1081,Postgraduate,1,0,50,50,0
2532,40,0,1,50,1,better than today,250,0.8604651093482971,100,0,4,1,1,1,1,12.666667938232422,8.833333969116211,0,0,0,0,1,0,2,0,0,WhatsApp,0,head of household,0,1,0,3,8,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2094,Middle (6-8),1,1,180,180,0
2668,50,1,0,50,2,about the same as today,250,0.9261636734008789,50,0,5,1,1,2,2,2,9,1,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,4,2,Owned,1,0,2,2,2,-0.8175992965698242,Other,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,1088,Primary (1-5),1,0,290,290,0
2647,58,0,0,50,5,about the same as today,247,0.9234262704849243,70,1,2,2,2,2,2,9,8,1,0,1,1,0,0,1,1,2,WhatsApp,0,head of household,0,1,0,3,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,2,0,0,-1.3513526183488216,-0.32880223488740973,1,0,6089,Secondary/Matric,1,1,206,192,14
2753,46,0,0,50,4,worse than today,230,0.7910447120666504,80,0,3,1,2,2,1,11,16,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,5,10,3,Owned,1,0,1,2,6,-0.06621140241622925,Private job with a salary,3,0,0,-0.4127283858996401,-0.32880223488740973,3,0,4089,Secondary/Matric,1,1,270,250,20
2848,38,0,0,30,2,about the same as today,145,0.3342134654521942,80,0,4,2,2,1,2,3.5,15,1,0,1,0,1,0,1,1,2,WhatsApp,0,son of household head,1,1,1,4,12,3,Owned,1,0,1,4,5,-0.8175992965698242,Earnings from trade,3,0,1,1.464520078998723,1.6207331401087366,1,0,5141,Intermediate,0,0,250,280,-30
2669,25,0,0,50,5,about the same as today,290,0.27753305435180664,80,0,1,1,1,1,2,10.5,14,1,1,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,5,10,3,Owned,1,0,2,3,7,-1.5689871311187744,Earnings from trade,3,0,0,-1.3513526183488216,-0.32880223488740973,2,0,4066,Secondary/Matric,1,1,200,150,50
2665,60,0,0,50,5,about the same as today,260,0.934883713722229,80,1,2,4,2,2,2,7,11,1,0,0,1,0,0,1,1,1,WhatsApp,0,head of household,1,1,0,3,10,1,Owned,1,0,1,2,2,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6127,Secondary/Matric,0,1,236,213,23
2636,62,0,0,50,4,about the same as today,295,0.29955947399139404,90,0,5,1,2,2,2,11.5,16,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,2,16,4,Owned,1,0,1,3,5,-0.8175992965698242,Private job with a salary,3,0,1,-1.3513526183488216,-0.32880223488740973,3,0,4069,University,0,0,200,220,-20
2361,25,1,0,30,4,about the same as today,260,1.024659276008606,90,0,1,4,4,4,2,10.833333015441895,12.166666030883789,1,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,3,0,7,Rented,1,0,1,2,4,-0.06621140241622925,Daily labour,3,1,1,-0.4127283858996401,0.6459654526106634,2,0,1075,No formal education,1,0,260,260,0
1793,60,0,1,50,4,worse than today,250,1.0249745845794678,75,0,4,2,2,2,2,11,12,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,2,3,2,Owned,1,1,1,3,4,2.939340114593506,Daily labour,2,1,0,0.5258958465495415,0.6459654526106634,2,0,3084,Primary (1-5),0,1,200,200,0
3391,22,1,0,50,1,better than today,270,1.1869724988937378,100,0,3,1,1,1,1,13.5,10.5,0,0,1,0,0,0,2,0,1,Facebook,0,head of household,1,1,0,3,10,1,Rented,1,0,1,2,2,-0.06621140241622925,Private job with a salary,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2081,Secondary/Matric,1,1,180,180,0
2638,40,0,0,50,5,worse than today,280,0.23348017036914825,80,0,2,1,2,1,2,3,15,1,0,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,3,10,1,Owned,1,0,1,2,5,-0.06621140241622925,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,4070,Secondary/Matric,1,1,190,130,60
3367,55,1,0,50,1,about the same as today,250,1.0249745845794678,100,0,3,1,1,1,1,13.333333015441895,9.5,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,8,2,Rented,0,0,1,3,3,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,2,1,2082,Middle (6-8),1,0,200,200,0
2648,41,0,0,50,5,about the same as today,235,0.8299804925918579,80,1,2,2,2,2,2,12,12,1,0,1,0,0,0,1,1,1,Facebook,0,son of household head,1,1,1,2,0,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,4,0,1,0.5258958465495415,0.6459654526106634,1,0,6084,No formal education,0,0,200,218,-18
3378,20,1,0,50,1,about the same as today,249,0.9390006065368652,100,0,4,1,2,1,1,12,10,0,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,5,1,Rented,0,0,0,2,2,-1.5689871311187744,Daily labour,4,1,1,-0.4127283858996401,-0.32880223488740973,2,0,2074,Primary (1-5),1,0,100,100,0
2628,34,0,0,50,4,better than today,289,0.2731277644634247,75,0,3,2,1,1,1,2,17,1,0,1,0,0,0,1,0,2,WhatsApp,0,Other,1,1,1,4,12,3,Rented,1,0,0,2,3,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,2,1,5069,Intermediate,0,1,290,250,40
2346,26,0,0,0,4,better than today,235,0.9034760594367981,60,0,6,2,1,1,1,10,10,1,0,1,1,0,0,1,1,2,Facebook,0,head of household,0,1,1,3,10,1,Owned,1,0,2,3,3,-0.8175992965698242,Daily labour,2,1,0,-0.4127283858996401,-0.32880223488740973,2,0,1078,Secondary/Matric,1,1,120,120,0
2639,40,0,0,40,2,about the same as today,255,0.9857234954833984,90,0,3,2,2,1,2,5,13.5,1,0,1,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,6,10,1,Owned,1,1,1,2,3,0.685176432132721,Current government job,3,0,0,0.5258958465495415,1.6207331401087366,1,0,5082,Secondary/Matric,0,1,230,200,30
