duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,yrs_educ_formal_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,dem_q7_baseline,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif
3024,30,1,0,50,5,worse than today,290,0.8407828211784363,80,1,3,2,2,2,1,0.5,11.5,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,1,10,0,Owned,1,1,1,2,3,0.685176432132721,Private job with a salary,2,0,1,-0.4127283858996401,-0.32880223488740973,2,0,3050,Secondary/Matric,1,0,250,250,0
2733,48,0,0,50,4,about the same as today,300,0.2687225043773651,70,0,2,2,2,1,1,10.5,12,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,4,1,1,Owned,1,1,1,2,5,-0.06621140241622925,Daily labour,3,0,1,-1.3513526183488216,0.6459654526106634,1,0,4002,Primary (1-5),1,0,160,200,-40
3099,50,0,0,50,1,about the same as today,296,0.303964763879776,100,0,2,1,1,1,1,11,9,0,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,7,1,Owned,0,0,1,3,3,-0.8175992965698242,Earnings from trade,4,0,1,-0.4127283858996401,-0.32880223488740973,1,0,2051,Middle (6-8),1,0,250,250,0
2421,35,0,0,50,1,about the same as today,300,0.32158589363098145,50,0,5,1,2,2,1,0,10,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,3,0,2,Owned,1,0,1,1,1,0.685176432132721,Daily labour,4,0,1,-0.4127283858996401,-0.32880223488740973,1,0,1052,No formal education,1,0,320,320,0
2260,28,0,0,30,1,better than today,250,0.10132158547639847,75,1,5,1,1,1,1,0,10,1,0,1,1,0,0,1,1,2,Facebook,0,head of household,0,1,0,3,10,1,Owned,1,0,1,1,2,0.685176432132721,Earnings from trade,3,0,1,-1.3513526183488216,-0.32880223488740973,1,0,1058,Secondary/Matric,1,0,300,300,0
2489,35,0,1,40,4,worse than today,320,0.40969163179397583,90,0,2,2,2,2,2,0,13.5,0,0,1,0,0,0,0,1,0,WhatsApp,0,head of household,1,1,1,4,16,1,Owned,1,0,0,1,4,-0.06621140241622925,Other,2,0,1,0.5258958465495415,-0.32880223488740973,2,0,3052,University,1,1,350,350,0
2968,23,0,1,50,4,about the same as today,310,0.36563876271247864,80,1,1,2,2,2,2,3,10,1,0,0,0,0,0,0,1,1,Facebook,0,head of household,0,1,1,2,10,2,Owned,1,1,1,2,3,0.685176432132721,Daily labour,2,0,1,0.5258958465495415,-1.303569922385483,2,0,3060,Secondary/Matric,1,0,250,250,0
2579,30,0,0,50,4,about the same as today,260,1.003210186958313,80,0,1,1,2,2,2,10.5,14.5,1,0,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,3,8,3,Rented,1,0,1,3,5,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,0,4110,Middle (6-8),0,0,250,290,-40
2972,32,1,1,40,5,about the same as today,260,0.14537444710731506,80,0,2,4,4,4,1,1.5,12,1,0,1,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,3,8,2,Owned,1,0,1,3,3,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,3,0,3058,Middle (6-8),0,0,200,200,0
2533,30,0,0,50,2,about the same as today,255,0.7936693429946899,60,0,5,2,1,1,1,11,11,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,5,0,2,Rented,1,0,1,1,2,2.1879522800445557,Daily labour,5,1,1,0.5258958465495415,-0.32880223488740973,1,0,1065,No formal education,1,0,200,200,0
2636,37,0,0,40,4,worse than today,242,0.8645264506340027,90,0,2,2,2,1,2,3,14.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,8,12,3,Owned,1,1,2,4,4,0.685176432132721,Other,3,0,1,2.4031443114479045,1.6207331401087366,1,0,5107,Intermediate,0,0,250,280,-30
2498,39,1,1,50,4,about the same as today,230,0.6178194284439087,60,1,2,4,2,2,2,10.5,10,1,0,1,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,2,0,1,Rented,1,0,1,1,4,0.685176432132721,Earnings from trade,4,0,1,-1.3513526183488216,-1.303569922385483,2,0,3061,No formal education,1,0,200,200,0
3153,50,1,0,50,1,about the same as today,300,0.32158589363098145,100,0,7,1,1,1,1,12.5,9.5,0,0,1,0,0,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,0,1,Owned,0,0,1,2,3,-0.8175992965698242,Private job with a salary,3,0,1,-0.4127283858996401,-0.32880223488740973,2,0,2059,No formal education,1,0,300,300,0
2864,55,0,0,50,5,worse than today,280,0.18414099514484406,70,1,2,4,4,2,4,9,4,1,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,5,10,1,Owned,1,0,1,1,2,0.685176432132721,Private job with a salary,3,0,1,1.464520078998723,-0.32880223488740973,1,0,6001,Secondary/Matric,1,0,200,220,-20
2606,42,0,0,50,5,about the same as today,255,0.964686930179596,70,0,1,1,1,1,1,9,15,1,1,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,3,10,2,Owned,1,0,1,3,5,-0.06621140241622925,Current government job,3,0,1,-1.3513526183488216,-0.32880223488740973,1,0,4108,Secondary/Matric,1,0,150,200,-50
2640,52,0,0,50,4,about the same as today,240,0.8491171002388,80,1,2,4,2,2,2,4.5,12.5,1,0,1,0,1,0,1,1,1,WhatsApp,0,son of household head,1,1,0,3,12,1,Owned,1,0,1,2,3,0.685176432132721,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5105,Intermediate,0,0,190,220,-30
3009,45,1,0,50,4,worse than today,295,0.29955947399139404,90,0,3,2,1,2,2,1,10.5,1,1,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,1,18,1,Owned,1,1,1,2,3,0.685176432132721,Current government job,1,0,1,0.5258958465495415,-1.303569922385483,2,1,3059,Postgraduate,1,0,350,350,0
2436,23,0,0,20,4,about the same as today,290,0.27753305435180664,70,0,7,1,1,1,1,9,9,1,0,0,0,0,0,1,1,2,Facebook,0,head of household,0,1,0,3,8,1,Owned,0,0,1,1,1,0.685176432132721,Other,4,0,1,-0.4127283858996401,-0.32880223488740973,1,0,1051,Middle (6-8),1,0,350,350,0
2620,24,0,0,20,4,about the same as today,300,0.7361947894096375,70,1,1,4,2,1,2,10,9,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,1,1,10,2,Rented,1,0,1,3,2,-0.06621140241622925,Earnings from trade,3,0,1,1.464520078998723,0.6459654526106634,1,0,6044,Secondary/Matric,0,0,190,200,-10
2491,54,1,0,30,4,about the same as today,270,0.18942731618881226,80,1,3,4,4,2,2,10,11,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,1,5,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,-1.3513526183488216,-0.32880223488740973,2,0,3051,Primary (1-5),1,0,250,250,0
2405,47,0,0,30,5,about the same as today,280,0.6204484701156616,70,1,2,4,4,2,2,12,11,1,1,0,0,0,1,1,1,1,WhatsApp,0,head of household,0,1,1,3,12,1,Rented,1,1,1,2,3,0.685176432132721,Private job with a salary,3,0,1,1.464520078998723,0.6459654526106634,1,1,6043,Intermediate,0,0,180,200,-20
2611,50,0,0,70,2,about the same as today,310,0.9677333235740662,80,0,5,2,2,2,2,12,12,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,0,1,Owned,1,0,1,1,1,2.1879522800445557,Daily labour,3,0,1,-0.4127283858996401,-0.32880223488740973,3,0,1049,No formal education,1,0,100,100,0
2721,50,0,0,40,5,about the same as today,235,0.810593843460083,80,0,2,4,2,2,2,12,13,1,0,1,0,0,1,1,1,1,WhatsApp,0,son of household head,1,1,1,2,12,1,Owned,1,0,2,3,3,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6106,Intermediate,0,0,210,250,-40
2769,50,0,1,50,4,about the same as today,285,0.20528636872768402,80,1,3,2,2,2,1,4.166666507720947,13.666666030883789,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,0,3,0,1,Owned,1,0,0,2,3,-0.8175992965698242,Earnings from trade,3,0,1,-0.4127283858996401,-1.303569922385483,2,0,4001,No formal education,1,0,200,250,-50
2776,41,0,0,50,4,better than today,257,0.8077373504638672,70,0,3,1,1,2,1,4.5,13,1,0,0,0,1,0,1,1,1,WhatsApp,0,head of household,0,1,1,1,10,1,Owned,1,0,1,2,2,-0.8175992965698242,Private job with a salary,4,0,1,0.5258958465495415,0.6459654526106634,1,0,5079,Secondary/Matric,0,0,230,265,-35
2712,42,0,0,50,5,about the same as today,256,0.8007033467292786,70,1,2,2,2,2,2,0,13,1,0,1,0,0,1,1,1,1,WhatsApp,0,head of household,0,1,1,3,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,0.6459654526106634,1,1,6075,Secondary/Matric,0,0,195,205,-10
2534,30,0,1,50,4,about the same as today,210,0.4771394729614258,90,0,2,4,2,1,2,10.5,11.5,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,1,1,1,5,5,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,-1.303569922385483,2,0,3065,Primary (1-5),1,0,200,200,0
2695,40,0,0,40,5,better than today,240,0.6881594061851501,40,1,3,2,2,2,2,12,11,1,0,1,0,0,1,1,1,1,WhatsApp,0,head of household,0,1,1,1,10,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,0.6459654526106634,1,0,6076,Secondary/Matric,0,0,215,250,-35
3076,54,0,0,50,1,about the same as today,250,0.10132158547639847,100,0,2,1,1,1,1,12,11.5,0,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,12,2,Owned someone else,0,0,0,2,3,-0.8175992965698242,Earnings from trade,4,0,1,-0.4127283858996401,-0.32880223488740973,1,0,2054,Intermediate,1,0,300,300,0
2613,50,0,0,50,4,better than today,240,0.6881594061851501,75,0,3,2,2,2,2,5,12,1,0,0,0,1,0,2,0,0,WhatsApp,0,head of household,0,1,1,3,2,3,Owned,1,0,1,3,4,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5074,Primary (1-5),0,0,220,260,-40
3092,40,1,0,50,1,about the same as today,296,0.303964763879776,100,0,2,1,1,1,1,10.5,9,0,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,4,2,Rented,0,0,1,4,3,-0.8175992965698242,Earnings from trade,5,0,1,-0.4127283858996401,-0.32880223488740973,2,0,2055,Primary (1-5),1,0,320,320,0
2783,45,0,0,50,4,about the same as today,255,0.7936693429946899,90,0,3,2,4,2,2,13,13.5,1,0,0,1,0,0,1,0,2,WhatsApp,0,son of household head,1,1,1,2,8,3,Owned,1,0,2,4,4,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,-0.32880223488740973,1,0,5077,Middle (6-8),0,0,200,230,-30
2261,22,0,0,30,2,better than today,260,0.14537444710731506,90,1,4,2,1,2,2,0,9.5,1,0,1,0,1,0,1,1,1,Facebook,0,head of household,0,1,0,3,10,1,Owned,0,0,2,3,2,-0.06621140241622925,Earnings from trade,4,0,1,-1.3513526183488216,-0.32880223488740973,1,0,1059,Secondary/Matric,1,0,100,100,0
2621,40,0,1,50,5,better than today,225,0.5826494097709656,90,0,3,1,1,2,1,12,13,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,0,3,Owned,1,0,1,2,6,-0.8175992965698242,Daily labour,3,0,1,-1.3513526183488216,-1.303569922385483,2,0,4072,No formal education,0,0,200,220,-20
2712,42,0,0,50,5,better than today,240,0.6881594061851501,80,1,2,4,2,2,2,12,12,1,0,1,1,0,0,1,1,0,WhatsApp,0,son of household head,1,1,1,2,8,1,Rented,1,0,1,2,4,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6071,Middle (6-8),0,0,216,235,-19
2487,30,0,0,30,4,about the same as today,240,0.8689162135124207,70,0,6,2,2,2,1,10.5,10.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,8,1,Rented,1,0,1,1,2,0.685176432132721,Daily labour,3,1,1,-1.3513526183488216,-1.303569922385483,2,0,1069,Middle (6-8),1,0,170,170,0
2974,45,1,1,70,4,worse than today,320,0.40969163179397583,80,0,4,1,2,1,2,1,10,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,1,2,1,2,0,1,Owned,1,0,1,2,3,-0.06621140241622925,Other,1,0,1,0.5258958465495415,0.6459654526106634,3,0,3057,No formal education,0,0,300,300,0
2713,35,0,0,40,5,about the same as today,250,0.7584993839263916,70,1,3,2,2,2,2,10,11,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,5,2,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6072,Primary (1-5),0,0,245,285,-40
2634,49,0,0,50,5,about the same as today,260,0.8288393616676331,90,0,2,1,1,2,2,10,13.5,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,12,2,Owned,1,0,1,2,5,-0.8175992965698242,Private job with a salary,3,0,1,-1.3513526183488216,0.6459654526106634,3,0,4076,Intermediate,0,0,150,180,-30
2537,22,0,1,50,4,worse than today,280,0.9695192575454712,80,0,4,2,2,2,1,9,10.5,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,2,0,2,Owned,1,0,1,2,5,-0.06621140241622925,Daily labour,2,0,1,0.5258958465495415,-0.32880223488740973,2,0,3064,No formal education,1,1,250,250,0
2293,35,0,0,30,4,about the same as today,280,0.23348017036914825,80,1,7,1,2,1,2,10.333333015441895,10,1,0,1,1,0,0,1,1,1,Facebook,0,head of household,0,1,1,3,16,2,Owned,1,0,2,3,3,-0.8175992965698242,Private job with self-employment,3,0,1,-0.4127283858996401,-0.32880223488740973,2,0,1060,University,1,0,130,130,0
2570,40,0,0,50,2,about the same as today,241,0.6951934099197388,85,0,4,2,2,2,2,3.5,12,1,0,0,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,2,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5072,Primary (1-5),0,0,210,250,-40
2611,34,0,0,50,5,about the same as today,260,0.8288393616676331,80,0,1,1,2,2,1,11.5,15.5,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,6,10,2,Owned,1,0,2,1,5,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,-2.278337609883556,2,0,4071,Secondary/Matric,1,0,200,250,-50
2780,40,0,0,50,4,better than today,242,0.7022273540496826,85,0,4,2,2,1,2,12,13.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,1,3,1,Without rent,1,0,1,3,4,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,1.6207331401087366,1,0,5078,Primary (1-5),0,0,250,270,-20
2728,25,0,0,50,5,about the same as today,245,0.7233293652534485,80,1,1,4,2,2,2,11,9,1,0,0,0,0,1,1,1,0,WhatsApp,0,son of household head,0,1,0,3,8,1,Rented,1,0,1,2,2,-0.06621140241622925,Daily labour,4,0,1,-0.4127283858996401,0.6459654526106634,1,1,6077,Middle (6-8),0,0,235,262,-27
2487,32,0,1,40,4,better than today,300,0.32158589363098145,85,1,2,4,4,4,4,1.5,11,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,4,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,-0.4127283858996401,0.6459654526106634,3,0,3053,Secondary/Matric,0,0,200,200,0
2540,35,0,0,50,1,better than today,230,0.6178194284439087,70,0,7,1,1,2,1,11,11,0,0,0,0,0,0,0,1,3,Facebook,0,head of household,0,1,1,4,6,2,Owned,0,0,2,2,3,-1.5689871311187744,Daily labour,5,1,1,0.5258958465495415,-0.32880223488740973,1,0,1063,Middle (6-8),1,0,150,150,0
2754,35,0,0,40,5,about the same as today,255,0.964686930179596,90,1,4,4,2,2,2,11,9,0,0,1,0,0,1,1,1,2,WhatsApp,0,son of household head,1,1,1,3,16,4,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,3,0,1,-0.4127283858996401,1.6207331401087366,1,0,6108,University,0,0,175,195,-20
2660,24,0,0,30,2,better than today,256,0.9723916053771973,85,0,4,2,1,1,1,3,15.5,1,0,1,0,1,0,1,0,2,WhatsApp,0,head of household,0,1,0,3,16,1,Rented,1,1,1,2,2,0.685176432132721,Private job with a salary,3,0,1,2.4031443114479045,1.6207331401087366,2,0,5109,University,0,0,180,200,-20
1952,37,1,1,30,4,worse than today,280,1.1804022789001465,70,0,5,1,2,2,2,10.5,11,0,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,3,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,2,1,1,0.5258958465495415,0.6459654526106634,2,0,3067,Secondary/Matric,0,0,300,300,0
2446,28,0,0,30,2,about the same as today,255,0.7936693429946899,85,0,3,2,2,1,1,3,13,1,0,0,0,0,1,1,1,1,WhatsApp,0,son of household head,0,1,1,3,5,2,Owned,1,0,1,3,3,-0.06621140241622925,Daily labour,3,0,1,1.464520078998723,0.6459654526106634,1,0,5080,Primary (1-5),0,0,260,290,-30
3182,40,0,1,50,1,better than today,270,1.1025307178497314,100,0,0,1,1,1,1,12.5,10.5,0,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,5,1,Owned,0,0,1,2,3,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,2,0,2067,Primary (1-5),1,0,300,300,0
3246,30,0,1,50,1,worse than today,250,0.9467877149581909,100,0,0,1,1,1,1,10.666666030883789,9.333333015441895,1,0,1,0,1,0,1,0,1,Facebook,1,head of household,0,1,0,3,5,1,Rented,0,0,1,1,4,-0.06621140241622925,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,2,0,2066,Primary (1-5),1,1,230,230,0
1940,36,1,1,50,2,better than today,210,0.6353017091751099,90,0,1,2,2,2,4,1.5,12,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,3,10,1,Owned,1,0,1,1,3,0.685176432132721,Daily labour,3,1,1,0.5258958465495415,0.6459654526106634,2,0,3068,Secondary/Matric,0,0,200,200,0
2569,19,0,0,0,1,better than today,255,0.7936693429946899,90,0,2,1,1,1,1,4.5,13.5,1,0,1,0,0,1,1,1,2,WhatsApp,0,son of household head,1,1,1,1,12,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,2.4031443114479045,2.5955008276068097,2,0,5073,Intermediate,0,0,250,280,-30
3172,45,1,0,50,4,worse than today,250,0.7584993839263916,100,1,0,4,2,2,2,8.833333015441895,7.5,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,5,2,Owned someone else,0,0,1,5,3,-1.5689871311187744,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,2,0,2061,Primary (1-5),1,0,333,333,0
2761,26,0,0,50,4,about the same as today,310,0.7940679788589478,100,0,1,1,2,1,1,9,14,1,1,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,3,10,3,Owned,0,0,1,2,5,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,-0.32880223488740973,2,0,4041,Secondary/Matric,1,0,130,150,-20
2475,60,0,0,20,1,better than today,235,0.8299804925918579,70,0,7,1,2,1,2,0,9,0,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,5,3,Rented,1,0,2,3,3,-0.06621140241622925,Private job with self-employment,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,1067,Primary (1-5),1,0,300,300,0
2587,35,0,0,30,4,better than today,220,0.7131732106208801,60,0,6,1,2,1,2,0,9,1,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,1,8,2,Owned,1,0,2,2,3,-0.8175992965698242,Earnings from trade,4,1,1,-1.3513526183488216,-0.32880223488740973,1,0,3075,Middle (6-8),1,0,250,250,0
1954,42,1,0,40,4,about the same as today,260,1.024659276008606,80,0,2,2,2,2,2,1.5,11,1,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,5,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,1,1,0.5258958465495415,0.6459654526106634,3,0,3066,Secondary/Matric,0,0,350,350,0
3242,49,1,0,50,1,about the same as today,249,0.9390006065368652,100,0,0,1,1,1,1,11.5,10,0,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,7,1,Rented,1,0,0,1,3,-0.06621140241622925,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,2,0,2070,Middle (6-8),1,1,270,270,0
2463,23,1,1,80,4,better than today,220,0.7131732106208801,60,0,7,1,2,1,1,10,10,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,0,3,8,1,Rented,1,0,1,2,3,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1068,Middle (6-8),1,0,280,280,0
2545,32,0,0,50,4,better than today,240,0.6881594061851501,60,0,6,2,1,1,1,0,9,0,0,0,0,0,1,1,1,2,Facebook,0,head of household,1,1,0,3,5,1,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,2,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1062,Primary (1-5),1,0,80,80,0
2534,40,0,1,50,4,worse than today,230,0.862976610660553,90,0,2,2,4,2,2,2,11,0,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,10,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,3,1,1,1.464520078998723,-0.32880223488740973,3,0,3080,Secondary/Matric,0,1,350,350,0
2789,26,0,0,30,5,about the same as today,240,0.8689162135124207,70,1,2,2,2,2,2,11,11,1,0,1,0,0,0,1,1,1,WhatsApp,0,son of household head,1,1,1,2,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6081,Secondary/Matric,0,0,215,269,-54
2657,28,0,1,40,4,about the same as today,239,0.8611290454864502,80,0,3,1,2,2,1,10.333333015441895,15.166666984558105,1,1,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,3,5,1,Rented,0,0,0,2,4,-1.5689871311187744,Private job with a salary,3,0,1,0.5258958465495415,-1.303569922385483,2,0,4082,Primary (1-5),0,0,200,220,-20
2780,28,0,0,50,5,about the same as today,245,0.9078519940376282,80,1,3,2,2,2,2,10,10,1,0,1,1,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,2,8,3,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,1,6082,Middle (6-8),0,0,210,247,-37
2649,38,0,0,30,5,about the same as today,260,0.8288393616676331,70,1,1,2,2,2,2,13,13,1,0,0,0,0,0,1,1,0,WhatsApp,0,son of household head,1,1,1,5,8,2,Rented,1,0,2,2,3,-0.06621140241622925,Daily labour,4,0,1,1.464520078998723,1.6207331401087366,1,0,6080,Middle (6-8),0,0,215,235,-20
1949,35,1,0,30,4,about the same as today,220,0.7131732106208801,85,0,2,4,4,2,2,10.5,12,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,4,0,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,2,1,1,0.5258958465495415,-1.303569922385483,1,0,3070,No formal education,1,0,250,250,0
2539,20,0,1,30,4,about the same as today,220,0.7819775938987732,80,0,4,1,2,2,2,1,9,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,1,10,2,Rented,1,0,1,2,3,-0.06621140241622925,Private job with a salary,2,1,1,0.5258958465495415,0.6459654526106634,2,0,3077,Secondary/Matric,0,0,200,200,0
3395,45,1,1,50,1,about the same as today,250,1.0249745845794678,100,0,4,1,1,1,1,11,8,0,0,0,0,1,0,4,0,1,Facebook,0,head of household,0,1,0,3,12,2,Owned,0,0,1,3,4,-0.8175992965698242,Current government job,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,2085,Intermediate,1,0,225,325,-100
3393,22,1,0,50,4,about the same as today,249,1.0168746709823608,100,1,0,4,2,2,1,14,10,1,0,1,0,0,0,3,1,1,Facebook,0,head of household,0,1,0,3,16,2,Owned someone else,1,1,2,3,3,-0.06621140241622925,Earnings from trade,2,1,1,-0.4127283858996401,-0.32880223488740973,2,0,2083,University,1,0,213,213,0
2350,45,0,0,50,2,about the same as today,260,1.105973482131958,90,0,7,2,1,1,2,10,8.5,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,3,1,Owned,1,0,1,2,2,0.685176432132721,Daily labour,3,1,1,-0.4127283858996401,0.6459654526106634,1,0,1076,Primary (1-5),1,0,350,350,0
2637,50,0,0,50,4,better than today,255,0.9857234954833984,80,1,3,2,2,2,2,13.5,14.5,1,0,0,1,0,0,1,0,2,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,1,0,1,2,3,0.685176432132721,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,2,0,5084,Secondary/Matric,0,0,250,290,-40
2698,30,0,0,40,5,about the same as today,235,0.8299804925918579,80,1,3,2,2,2,2,12,12,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,1,10,1,Owned,1,0,1,2,3,0.685176432132721,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6088,Secondary/Matric,0,0,190,205,-15
2612,40,0,0,40,4,worse than today,260,0.8288393616676331,95,0,4,1,1,1,2,10.5,15,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,10,1,Rented,0,0,0,1,3,-1.5689871311187744,Current government job,4,0,1,1.464520078998723,-0.32880223488740973,3,0,4079,Secondary/Matric,0,0,230,260,-30
3133,57,0,0,50,1,better than today,300,1.4299694299697876,100,0,7,1,1,1,1,11.5,9.5,0,0,0,0,0,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,0,2,Owned,0,0,1,4,3,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,1,0,2079,No formal education,1,0,200,200,0
