duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,yrs_educ_formal_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,dem_q7_baseline,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif
2548,25,0,0,50,5,about the same as today,300,0.7361947894096375,80,1,3,2,2,2,2,11,10,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,1,1,16,1,Owned,1,0,2,3,3,-0.8175992965698242,Private job with a salary,3,0,0,0.5258958465495415,1.6207331401087366,1,0,6049,University,0,1,220,195,25
3981,50,0,0,50,1,about the same as today,295,0.7072582244873047,100,0,3,1,1,1,1,12,9.5,0,0,1,0,1,0,1,0,0,WhatsApp,0,head of household,1,1,0,2,8,1,Owned,0,0,1,2,3,-0.8175992965698242,Private job with a salary,4,0,0,-0.4127283858996401,-0.32880223488740973,0,0,2038,Middle (6-8),1,1,300,300,0
3352,27,0,0,0,5,about the same as today,292,0.8534778952598572,70,1,4,2,2,2,2,10,9,1,0,1,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,1,2,16,2,Owned,1,0,2,3,4,-0.8175992965698242,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6054,University,0,1,215,185,30
2614,28,0,0,30,2,about the same as today,285,0.8090451955795288,90,0,5,1,2,2,2,12,12,1,0,0,0,0,1,1,1,2,Facebook,0,head of household,0,1,0,2,10,1,Rented,1,0,1,2,2,-0.8175992965698242,Daily labour,2,0,0,0.5258958465495415,-0.32880223488740973,1,0,1048,Secondary/Matric,1,1,150,150,0
2621,42,0,0,60,2,better than today,260,0.6503570079803467,70,0,7,1,1,1,1,11,9.5,1,1,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,10,1,Rented,1,0,1,2,3,-0.06621140241622925,Other,2,0,0,-0.4127283858996401,0.6459654526106634,1,0,1046,Secondary/Matric,0,1,350,350,0
2683,25,0,0,30,4,about the same as today,305,0.9359956979751587,80,1,4,2,2,2,2,13,11,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,1,1,0,2,8,1,Rented,1,0,1,2,2,-0.8175992965698242,Private job with a salary,4,0,0,0.5258958465495415,0.6459654526106634,1,0,6058,Middle (6-8),0,1,230,200,30
2773,35,0,0,50,4,about the same as today,280,0.7773075699806213,80,0,4,1,2,1,1,10,12.5,1,1,1,0,1,0,1,1,1,WhatsApp,1,son of household head,1,2,1,9,16,4,Owned,1,0,2,3,7,-0.8175992965698242,Earnings from trade,3,0,0,-1.3513526183488216,-0.32880223488740973,3,1,4053,University,1,1,220,180,40
2381,65,0,0,50,2,about the same as today,300,0.7361947894096375,80,0,5,2,1,2,2,10.5,10,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,2,0,1,Owned,0,0,1,2,2,-0.8175992965698242,Daily labour,4,0,0,-0.4127283858996401,-0.32880223488740973,1,0,1035,No formal education,1,1,100,100,0
2729,35,0,1,40,4,worse than today,286,0.20951543748378754,90,1,3,2,1,1,1,0,15.5,1,1,1,1,1,0,2,0,1,Facebook,0,Other,0,1,1,4,16,2,Owned,1,0,0,2,3,-0.8175992965698242,Private job with self-employment,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5003,University,0,1,250,210,40
2538,40,1,1,60,4,about the same as today,250,0.7584993839263916,90,0,1,4,4,1,1,10,11.5,1,0,1,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,3,0,2,Rented,1,0,1,2,4,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,2,0,3063,No formal education,0,1,300,300,0
3166,45,1,0,50,1,about the same as today,249,0.751465380191803,100,0,7,1,1,1,1,12,9.5,0,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,2,8,3,Rented,0,0,0,3,1,-1.5689871311187744,Daily labour,5,0,0,-0.4127283858996401,-0.32880223488740973,1,0,2062,Middle (6-8),1,1,180,180,0
3229,26,1,0,50,4,worse than today,250,0.7584993839263916,100,1,0,2,2,1,2,13,9,0,0,1,0,1,0,2,0,1,Facebook,0,head of household,0,1,0,2,9,1,Rented,1,0,1,3,2,-0.06621140241622925,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,2065,Secondary/Matric,1,1,160,160,0
2607,59,0,0,30,4,better than today,275,0.7455698847770691,70,0,7,1,1,1,1,1,7,1,0,0,0,0,0,2,1,0,WhatsApp,0,head of household,0,1,0,2,18,2,Owned,1,1,2,4,4,2.1879522800445557,Current government job,2,0,0,-0.4127283858996401,-0.32880223488740973,2,0,1050,Postgraduate,1,1,80,80,0
2609,42,0,0,50,4,about the same as today,300,0.9042580723762512,90,0,4,2,1,2,2,3.5,12.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,-0.4127283858996401,-0.32880223488740973,1,0,5052,Secondary/Matric,1,1,220,200,20
3165,30,1,0,50,1,about the same as today,250,0.7584993839263916,100,0,0,1,1,1,1,11.5,9.5,0,0,0,0,1,0,1,0,1,Facebook,0,head of household,0,1,0,2,5,1,Rented,0,0,0,2,2,-1.5689871311187744,Private job with a salary,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,2064,Primary (1-5),1,1,300,300,0
2588,47,0,0,50,5,about the same as today,265,1.0417335033416748,90,0,1,1,2,2,1,10.5,13.5,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,12,1,Rented,0,0,0,2,4,-1.5689871311187744,Private job with a salary,3,0,0,-0.4127283858996401,0.6459654526106634,2,1,4109,Intermediate,0,1,250,200,50
2688,40,0,1,50,5,about the same as today,300,0.2687225043773651,75,1,4,2,1,1,1,0.5,14.5,1,1,1,0,0,0,1,0,1,WhatsApp,0,Other,0,1,1,1,5,2,Owned,1,0,1,2,3,-0.06621140241622925,Private job with self-employment,3,0,0,0.5258958465495415,0.6459654526106634,1,1,5002,Primary (1-5),0,1,290,250,40
2672,36,0,1,40,4,worse than today,295,0.24757711589336395,90,1,1,4,2,2,1,14,14,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,0,1,1,3,2,1,Rented,1,0,1,2,4,-0.06621140241622925,Private job with a salary,3,0,0,0.5258958465495415,-2.278337609883556,2,0,4003,Primary (1-5),1,1,180,150,30
2735,36,0,0,40,4,better than today,290,0.8407828211784363,90,0,3,2,1,1,1,2,14.5,1,0,0,1,0,0,1,0,2,WhatsApp,0,head of household,0,1,1,2,8,2,Owned,1,0,2,4,5,-1.5689871311187744,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5057,Middle (6-8),0,1,200,175,25
2229,30,1,0,0,4,better than today,270,0.18942731618881226,80,0,7,1,1,1,1,0,11,1,0,0,0,0,0,1,1,1,Facebook,0,head of household,0,1,0,2,18,2,Owned,1,0,1,2,4,-0.06621140241622925,Current government job,2,0,0,-0.4127283858996401,-0.32880223488740973,2,0,1056,Postgraduate,1,1,100,100,0
3095,52,1,0,50,4,worse than today,295,0.29955947399139404,100,0,0,2,2,1,1,12,9.5,0,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,2,16,1,Owned someone else,0,1,1,2,4,-0.06621140241622925,Private job with a salary,4,0,0,-0.4127283858996401,-0.32880223488740973,3,0,2053,University,1,1,225,225,0
2539,22,0,0,30,4,worse than today,260,0.8288393616676331,70,0,4,2,2,1,1,10,11,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,4,0,2,Owned,1,0,1,2,5,-0.8175992965698242,Daily labour,3,0,0,-0.4127283858996401,0.6459654526106634,3,0,3062,No formal education,0,1,300,300,0
2794,47,0,0,50,5,about the same as today,250,0.9261636734008789,80,0,1,1,2,1,1,3,15,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,1,5,1,Rented,0,0,0,2,3,-1.5689871311187744,Earnings from trade,3,0,0,-0.4127283858996401,0.6459654526106634,2,0,4106,Primary (1-5),0,1,220,190,30
3168,22,1,0,50,1,about the same as today,260,0.8288393616676331,100,0,3,1,1,1,1,12.5,9,0,0,1,1,1,0,2,0,1,Facebook,0,head of household,0,1,0,2,5,1,Rented,0,0,1,2,2,-1.5689871311187744,Private job with a salary,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,2063,Primary (1-5),1,1,200,200,0
2223,44,0,0,70,2,about the same as today,260,0.14537444710731506,90,0,7,2,2,2,1,0,11,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,1,1,10,1,Owned,1,0,1,2,2,-0.06621140241622925,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,3,0,1057,Secondary/Matric,1,1,320,320,0
2597,40,0,0,50,4,worse than today,235,0.810593843460083,60,0,2,2,1,2,1,1,15,1,0,1,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,3,10,1,Owned,1,0,1,2,4,0.685176432132721,Earnings from trade,3,0,0,-1.3513526183488216,0.6459654526106634,2,0,4105,Secondary/Matric,1,1,270,230,40
3090,50,0,0,40,4,worse than today,301,0.27295157313346863,90,1,1,4,4,2,1,10,3,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,4,0,1,Rented,1,0,1,3,3,0.685176432132721,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,1,6003,Other,0,1,280,260,20
2658,29,0,0,40,4,worse than today,240,0.8491171002388,90,0,2,2,1,1,1,3,14.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,0,2,16,2,Owned,1,1,1,3,3,0.685176432132721,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5110,University,0,1,250,200,50
2537,25,0,0,50,2,about the same as today,250,0.7584993839263916,50,0,4,1,2,1,2,10.5,10.5,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,3,1,3,Owned,0,0,2,2,2,-2.3203749656677246,Daily labour,5,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1064,Primary (1-5),1,1,250,250,0
2651,63,0,1,50,4,about the same as today,290,0.226431742310524,80,1,3,4,2,2,1,2,9,1,1,0,1,0,0,2,0,2,WhatsApp,0,head of household,0,1,0,2,12,1,Owned,1,0,1,2,5,-0.06621140241622925,Other,3,0,0,0.5258958465495415,0.6459654526106634,2,0,5001,Intermediate,0,1,270,250,20
2662,45,0,0,50,4,about the same as today,243,0.8722310662269592,80,1,3,4,2,1,2,3,14.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,4,16,1,Owned,1,1,1,2,3,1.436564326286316,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,2,0,5108,University,0,1,275,240,35
2758,25,0,0,20,5,about the same as today,265,1.0417335033416748,100,0,3,1,1,1,2,1.5,14.5,1,1,0,0,0,1,1,1,1,Facebook,1,son of household head,1,2,1,4,18,1,Owned,1,0,2,3,0,-0.8175992965698242,Earnings from trade,3,0,0,1.464520078998723,0.6459654526106634,3,0,4104,Postgraduate,0,1,250,200,50
3026,28,0,0,50,5,about the same as today,310,0.9677333235740662,99,1,1,5,2,1,2,2.5,11.5,1,1,1,0,0,0,1,1,1,Facebook,1,head of household,0,1,0,2,16,0,Owned,1,1,1,3,3,1.436564326286316,Current government job,3,0,0,1.464520078998723,-0.32880223488740973,3,0,3049,University,1,0,300,300,0
3080,42,0,0,50,4,about the same as today,290,0.226431742310524,80,1,3,2,4,2,4,10,2,1,0,1,0,0,0,1,0,0,WhatsApp,0,son of household head,1,1,1,2,0,1,Owned,0,0,1,3,2,-0.8175992965698242,Daily labour,3,0,0,-0.4127283858996401,0.6459654526106634,1,0,6004,No formal education,0,1,250,220,30
3057,25,0,0,50,4,about the same as today,295,0.29955947399139404,100,1,0,2,2,1,1,12,11,0,0,1,1,0,0,1,1,1,Facebook,0,head of household,1,1,0,2,12,1,Owned someone else,1,0,1,2,4,-0.06621140241622925,Private job with a salary,3,0,0,-0.4127283858996401,-0.32880223488740973,1,0,2060,Intermediate,1,1,270,270,0
2647,40,0,0,50,2,better than today,256,0.9723916053771973,85,0,3,2,2,2,1,3,15.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,3,16,1,Owned,1,1,1,3,4,2.1879522800445557,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,2,0,5106,University,0,1,240,200,40
2639,28,0,1,50,4,worse than today,230,0.6178194284439087,70,0,3,1,1,1,1,10.5,13,1,0,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,3,0,3,Rented,1,0,2,2,6,-1.5689871311187744,Daily labour,3,0,0,-1.3513526183488216,-1.303569922385483,2,0,4077,No formal education,1,1,250,230,20
2755,44,0,0,40,5,better than today,255,0.964686930179596,70,1,2,4,2,2,2,12,11,1,0,0,1,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,4,16,1,Owned,1,1,1,2,4,2.1879522800445557,Earnings from trade,2,0,0,0.5258958465495415,1.6207331401087366,1,0,6109,University,0,1,220,200,20
3248,50,1,0,50,1,about the same as today,300,1.336145281791687,100,0,3,1,1,1,1,12,10.5,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,0,2,0,4,Rented,0,0,0,3,3,-1.5689871311187744,Earnings from trade,4,1,0,-0.4127283858996401,-0.32880223488740973,1,0,2068,No formal education,1,1,180,180,0
2552,28,0,0,50,2,better than today,230,0.6178194284439087,70,0,7,1,2,1,2,9,7.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,4,0,1,Rented,1,0,1,2,3,-0.8175992965698242,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1061,No formal education,1,1,120,120,0
2607,56,0,1,40,4,about the same as today,250,1.542372703552246,80,0,1,2,1,1,1,9,14,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,2,0,1,Owned,1,0,1,2,5,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,2,0,4107,No formal education,0,1,150,120,30
2720,40,0,0,20,5,about the same as today,230,0.6178194284439087,80,1,2,2,2,2,2,14,13,1,0,1,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,3,10,1,Rented,1,0,1,2,2,-0.06621140241622925,Daily labour,3,0,0,1.464520078998723,1.6207331401087366,1,0,6079,Secondary/Matric,0,1,283,256,27
2852,36,1,0,50,4,about the same as today,270,0.18942731618881226,90,1,2,4,4,1,1,11.5,11.5,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,1,1,1,1,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,0,-1.3513526183488216,-1.303569922385483,3,0,3056,Secondary/Matric,1,1,350,350,0
3140,48,0,0,50,1,about the same as today,296,0.303964763879776,100,0,3,1,1,1,1,14.5,13,0,0,0,1,1,0,2,0,0,WhatsApp,0,head of household,0,1,0,2,6,1,Owned,0,0,1,2,3,-0.8175992965698242,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,1,0,2058,Middle (6-8),1,1,250,250,0
2645,50,0,0,50,4,about the same as today,250,0.7584993839263916,80,0,2,1,1,2,1,11.5,14,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,8,1,Owned someone else,1,0,1,2,4,-0.06621140241622925,Private job with a salary,3,0,0,1.464520078998723,0.6459654526106634,1,0,4078,Middle (6-8),0,1,280,250,30
2713,22,0,0,30,5,better than today,255,0.7936693429946899,90,0,2,2,2,2,2,12,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,0,1,1,1,7,2,Owned,1,0,1,3,4,-0.06621140241622925,Daily labour,3,0,0,2.4031443114479045,0.6459654526106634,1,0,6073,Middle (6-8),0,1,225,200,25
2580,35,0,0,70,4,better than today,230,0.7910447120666504,65,0,7,1,1,1,2,10,10,1,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,2,5,2,Rented,1,0,2,2,1,1.436564326286316,Daily labour,4,1,0,-0.4127283858996401,-0.32880223488740973,1,0,3074,Primary (1-5),1,1,250,250,0
2717,40,0,0,50,5,better than today,265,1.0417335033416748,70,1,2,4,2,2,2,12,11,1,0,1,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,0,2,8,1,Owned,1,0,1,2,2,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6107,Middle (6-8),0,1,200,185,15
2483,50,0,0,50,4,about the same as today,250,0.9467877149581909,50,0,7,1,1,1,1,0,9.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,0,1,Rented,1,0,1,1,2,0.685176432132721,Daily labour,5,1,0,-0.4127283858996401,-0.32880223488740973,2,0,1070,No formal education,1,1,80,80,0
2539,57,0,1,50,4,about the same as today,242,0.7022273540496826,80,1,2,2,4,2,2,3,14,1,1,1,0,1,0,1,0,0,WhatsApp,0,head of household,0,1,1,3,2,2,Owned,1,0,2,3,4,-1.5689871311187744,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5076,Primary (1-5),0,1,210,190,20
2485,22,0,0,60,1,better than today,230,0.7910447120666504,80,0,7,2,1,1,1,8,9,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,2,9,1,Without rent,1,0,1,1,2,2.1879522800445557,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1066,Secondary/Matric,1,1,150,150,0
2643,58,0,0,50,4,about the same as today,250,0.7584993839263916,80,0,1,1,1,1,2,2.5,14.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,4,10,1,Rented,1,0,2,2,6,-1.5689871311187744,Earnings from trade,2,0,0,-0.4127283858996401,-0.32880223488740973,1,0,4075,Secondary/Matric,1,1,150,120,30
2638,21,0,0,50,4,worse than today,260,0.8288393616676331,95,0,3,1,2,2,1,2,14,1,1,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,2,10,2,Owned,1,0,1,2,5,-0.06621140241622925,Earnings from trade,3,0,0,-1.3513526183488216,-1.303569922385483,2,0,4074,Secondary/Matric,1,1,200,150,50
2570,34,0,0,40,4,about the same as today,240,0.6881594061851501,80,1,3,4,4,1,1,3,14.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,1,3,1,Without rent,1,0,0,1,2,-0.8175992965698242,Daily labour,4,0,0,0.5258958465495415,0.6459654526106634,1,1,5071,Primary (1-5),0,1,240,200,40
3110,28,1,0,50,4,about the same as today,295,0.29955947399139404,100,0,3,1,1,1,1,13,10,0,0,0,1,0,0,1,0,1,Facebook,0,head of household,0,1,0,2,12,2,Owned someone else,0,0,1,3,3,-0.06621140241622925,Current government job,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,2057,Intermediate,1,1,133,133,0
3226,50,1,0,50,1,about the same as today,250,0.9467877149581909,100,0,0,1,1,1,1,10.166666030883789,9.333333015441895,0,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,2,8,1,Owned someone else,1,0,1,2,2,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2069,Middle (6-8),1,1,330,330,0
2632,33,0,1,60,4,worse than today,230,0.6178194284439087,70,0,2,2,2,1,2,1.5,14.5,1,1,0,0,0,1,1,1,1,Facebook,1,head of household,0,1,1,5,3,1,Owned,1,0,1,3,6,-0.06621140241622925,Earnings from trade,4,0,0,-2.2899768507980034,-0.32880223488740973,2,0,4073,Primary (1-5),1,1,200,150,50
3387,30,1,1,50,1,about the same as today,250,0.9467877149581909,100,0,4,1,1,1,1,11.5,10,0,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,2,2,1,Owned,0,0,1,2,3,-1.5689871311187744,Daily labour,2,1,0,-0.4127283858996401,-0.32880223488740973,3,1,2073,Primary (1-5),1,1,350,350,0
2586,50,0,0,50,4,about the same as today,240,0.8689162135124207,85,0,3,2,2,2,2,3.5,14,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,4,8,1,Owned,1,0,1,2,4,-0.8175992965698242,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,1,1,5086,Middle (6-8),0,1,230,200,30
2515,49,0,0,50,4,better than today,256,0.9935106635093689,80,0,4,2,2,1,1,3.5,14.5,1,0,0,0,1,0,1,0,2,WhatsApp,0,head of household,1,1,1,1,18,1,Owned,1,0,1,3,4,-0.06621140241622925,Private job with a salary,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,5090,Postgraduate,0,1,210,180,30
2831,27,0,0,30,2,better than today,257,1.0012978315353394,85,0,3,2,1,1,1,2.8333334922790527,14.666667938232422,1,0,1,0,1,0,1,1,2,WhatsApp,0,son of household head,1,1,1,1,10,4,Rented,1,0,2,3,4,-0.8175992965698242,Private job with a salary,3,0,0,1.464520078998723,1.6207331401087366,1,0,5088,Secondary/Matric,0,1,260,240,20
2597,28,0,0,30,5,better than today,230,0.7910447120666504,80,1,2,2,2,2,2,9,10,1,0,1,1,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,12,2,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,3,0,0,-0.4127283858996401,0.6459654526106634,1,0,6087,Intermediate,0,1,259,225,34
2614,42,0,0,40,5,about the same as today,255,0.7936693429946899,85,0,1,1,1,1,1,10.5,14.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,3,12,2,Rented,1,0,1,2,4,-0.06621140241622925,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,2,0,4080,Intermediate,0,1,190,150,40
3153,34,1,0,50,1,about the same as today,240,0.943975567817688,100,1,2,4,4,5,4,10.5,8,0,0,1,0,1,0,2,1,1,Facebook,0,head of household,0,1,0,2,10,1,Rented,0,0,0,2,2,-0.8175992965698242,Earnings from trade,4,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2080,Secondary/Matric,1,1,188,188,0
2752,45,0,0,60,4,worse than today,245,0.9078519940376282,90,0,1,2,2,1,1,10.5,15,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,0,0,1,2,5,-0.8175992965698242,Private job with a salary,3,0,0,1.464520078998723,0.6459654526106634,3,0,4090,Secondary/Matric,1,1,230,180,50
2667,45,1,1,50,2,about the same as today,240,0.8689162135124207,50,0,6,1,1,2,1,0,9.5,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,3,0,1,Owned,1,0,1,2,2,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,3071,No formal education,1,1,350,350,0
2639,45,0,0,50,4,better than today,242,0.8844905495643616,85,0,4,1,2,1,1,3,13.5,1,0,0,0,0,0,2,1,1,WhatsApp,0,head of household,0,1,1,3,10,2,Owned,1,0,2,4,5,-1.5689871311187744,Earnings from trade,3,0,0,1.464520078998723,0.6459654526106634,1,0,5083,Secondary/Matric,0,1,260,220,40
2808,45,0,0,30,4,worse than today,260,1.024659276008606,95,0,5,2,2,2,1,10.5,15,1,0,1,0,1,0,1,1,0,WhatsApp,0,son of household head,1,1,1,3,10,1,Owned,1,0,1,2,5,-0.06621140241622925,Daily labour,3,0,0,1.464520078998723,1.6207331401087366,2,0,4087,Secondary/Matric,0,1,200,180,20
2949,65,1,1,0,5,better than today,200,0.6199796199798584,80,1,5,1,1,1,1,0,7.833333492279053,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,2,10,2,Owned,1,0,2,2,3,-0.06621140241622925,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,1083,Secondary/Matric,1,1,100,100,0
2833,41,0,0,30,4,about the same as today,243,0.8922776579856873,80,0,4,2,2,1,1,3,13.5,1,0,0,0,0,0,2,1,2,WhatsApp,0,head of household,0,1,1,6,8,1,Without rent,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,0,1.464520078998723,0.6459654526106634,1,0,5087,Middle (6-8),0,1,250,220,30
1951,32,1,1,70,4,worse than today,240,0.8689162135124207,80,0,3,2,2,4,1,10.5,10.5,0,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,4,10,2,Owned,1,0,1,2,5,-0.06621140241622925,Daily labour,1,1,0,-0.4127283858996401,-1.303569922385483,3,0,3069,Secondary/Matric,1,0,200,200,0
3125,23,1,0,70,4,worse than today,250,1.0249745845794678,100,1,0,2,1,1,1,10.5,8.5,0,0,1,0,1,0,1,1,2,Facebook,0,head of household,0,1,0,2,16,1,Owned someone else,0,1,1,3,4,0.685176432132721,Earnings from trade,2,1,0,-0.4127283858996401,-0.32880223488740973,3,0,2077,University,1,1,200,200,0
2812,35,0,0,40,5,worse than today,240,0.8689162135124207,85,0,1,1,1,1,1,11,15.5,1,1,1,0,1,0,1,1,1,WhatsApp,1,son of household head,1,1,1,4,8,1,Owned,1,0,2,3,5,-0.8175992965698242,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,2,1,4088,Middle (6-8),0,1,220,160,60
2360,35,1,1,50,4,worse than today,240,0.8689162135124207,70,0,2,2,2,2,1,0,13,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,2,0,3,Rented,1,0,1,1,3,0.685176432132721,Private job with a salary,2,1,0,0.5258958465495415,-1.303569922385483,3,0,1072,No formal education,1,1,260,260,0
2365,50,1,1,30,4,about the same as today,220,0.7131732106208801,90,0,3,4,2,4,1,9,13.5,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,1,0,3,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,1,0,0.5258958465495415,-1.303569922385483,2,0,1073,No formal education,1,1,280,280,0
3391,46,1,0,50,1,about the same as today,250,0.9467877149581909,100,0,0,1,1,1,1,13.166667938232422,8.333333969116211,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,1,1,0,2,5,1,Rented,0,0,1,2,2,-0.8175992965698242,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2071,Primary (1-5),1,1,280,280,0
2640,74,0,1,50,5,about the same as today,240,0.8689162135124207,75,1,2,4,2,2,1,4,14,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,1,8,10,3,Owned,1,1,2,5,4,-0.8175992965698242,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5081,Secondary/Matric,0,1,240,200,40
